time,probabilityLeft,trial_after_switch,transition_from,contrast,Feedback_type,Stim_side,diameter,baseline_subtracted,trial
-1.0,0.2,0,0.5,-0.25,1.0,-1,57.423135489166164,3.4295943492766554,90.0
-1.0,0.2,0,0.5,1.0,1.0,1,36.04873923313845,-0.16128215797328949,90.0
-1.0,0.2,0,0.8,-0.0625,1.0,-1,9.631441118740813,-1.8746708245902077,879.0
-1.0,0.2,0,0.8,-0.0,-1.0,1,34.69549185090092,11.25480201224682,559.0
-1.0,0.2,0,0.8,0.0625,-1.0,1,24.905880045254708,6.80643843826148,443.0
-1.0,0.2,0,0.8,0.125,1.0,1,40.79460214263687,17.352874394557404,337.3333333333333
-1.0,0.2,0,0.8,0.25,-1.0,1,24.419052063613947,1.5311636208034602,284.0
-1.0,0.2,0,0.8,0.25,1.0,1,16.71877498668577,-0.5179204756762108,359.4
-1.0,0.2,0,0.8,1.0,1.0,1,26.62061046867708,3.5250731831467212,491.4
-1.0,0.2,1,0.5,0.0625,-1.0,1,43.942422435386185,3.365307221260627,91.0
-1.0,0.2,1,0.8,-1.0,1.0,-1,33.50655478810783,14.051265260551933,295.0
-1.0,0.2,1,0.8,-0.25,1.0,-1,1.4171814885081004,-1.604015100817528,680.0
-1.0,0.2,1,0.8,-0.125,1.0,-1,7.418487904622552,-1.9685684300496398,124.0
-1.0,0.2,1,0.8,-0.0,-1.0,1,26.290273069616212,3.786603056822508,605.5
-1.0,0.2,1,0.8,0.0625,-1.0,1,20.409861155493545,1.0739108030226265,400.0
-1.0,0.2,1,0.8,0.0625,1.0,1,33.5080819364902,16.65513461417411,704.5
-1.0,0.2,1,0.8,0.125,1.0,1,18.515612525292855,5.844158808189243,328.6666666666667
-1.0,0.2,1,0.8,0.25,1.0,1,23.917131534057805,-1.595706570361216,328.3333333333333
-1.0,0.2,1,0.8,1.0,1.0,1,19.133731546930655,-0.12311669446531681,515.5
-1.0,0.2,2,0.5,-0.0,1.0,1,19.303298493558824,1.7133117243214535,92.0
-1.0,0.2,2,0.5,0.0625,1.0,1,22.802058776969893,2.5846010215932935,92.0
-1.0,0.2,2,0.8,-1.0,1.0,-1,16.189680087721012,-2.1846145247428916,518.5
-1.0,0.2,2,0.8,-0.125,1.0,-1,28.691827962214788,1.185022125808871,448.0
-1.0,0.2,2,0.8,-0.0,-1.0,1,31.456975165981078,5.114952304728526,428.5
-1.0,0.2,2,0.8,-0.0,1.0,1,20.993602870191324,-6.529929012234149,358.0
-1.0,0.2,2,0.8,0.0625,-1.0,1,8.16079860348195,2.8305591167463824,881.0
-1.0,0.2,2,0.8,0.0625,1.0,1,27.932112702726606,6.938361118445817,355.6
-1.0,0.2,2,0.8,0.125,1.0,1,27.7235937597339,5.692974124168471,124.5
-1.0,0.2,2,0.8,0.25,1.0,1,29.285882915099542,-0.29613437034911083,299.5
-1.0,0.2,2,0.8,1.0,1.0,1,15.058168574910855,-3.2315172589940735,544.0
-1.0,0.2,3,0.5,0.0625,1.0,1,32.49919626074528,3.7103981336739054,93.0
-1.0,0.2,3,0.5,1.0,1.0,1,60.906950472586246,1.1817709104550076,93.0
-1.0,0.2,3,0.8,-1.0,1.0,-1,26.145061652125836,16.589076673667332,483.5
-1.0,0.2,3,0.8,-0.25,1.0,-1,11.464317024193951,-1.0701621456427972,210.0
-1.0,0.2,3,0.8,-0.125,1.0,-1,4.31333783980485,0.0,562.0
-1.0,0.2,3,0.8,-0.0625,1.0,-1,68.73028435105101,-18.28077031216621,359.0
-1.0,0.2,3,0.8,-0.0,-1.0,1,47.55243086567259,-3.6723153412847154,126.0
-1.0,0.2,3,0.8,-0.0,1.0,1,32.03143980238218,-0.21743207055181557,168.5
-1.0,0.2,3,0.8,0.0625,-1.0,1,33.55080305274058,10.607941720494502,601.25
-1.0,0.2,3,0.8,0.125,1.0,1,30.307048877277147,0.7363325434776593,367.5
-1.0,0.2,3,0.8,0.25,1.0,1,26.698156099011594,7.191867058501092,591.6666666666666
-1.0,0.2,3,0.8,1.0,1.0,1,32.70286976390224,-2.5342832282142354,368.5
-1.0,0.2,4,0.5,-0.125,1.0,-1,23.759056484454355,1.6791557667949988,94.0
-1.0,0.2,4,0.5,1.0,1.0,1,61.07032873349618,16.009304556783967,94.0
-1.0,0.2,4,0.8,-1.0,1.0,-1,11.658962753456287,1.3784370256247378,127.0
-1.0,0.2,4,0.8,-0.125,1.0,-1,31.162773227767495,4.431133394920659,221.5
-1.0,0.2,4,0.8,-0.0,-1.0,1,16.899548752559014,2.2805234827406853,723.0
-1.0,0.2,4,0.8,-0.0,1.0,1,6.935801188032785,-0.29523447153952365,218.0
-1.0,0.2,4,0.8,0.0625,-1.0,1,15.477781764817932,-10.461927040572233,298.0
-1.0,0.2,4,0.8,0.0625,1.0,1,28.1219708648023,6.857731811652084,355.75
-1.0,0.2,4,0.8,0.125,1.0,1,27.512467335720405,4.187724512268162,539.6666666666666
-1.0,0.2,4,0.8,0.25,1.0,1,31.444340704219815,15.74646610479153,602.5
-1.0,0.2,4,0.8,1.0,1.0,1,27.931111825502278,-3.109867181537707,285.5
-1.0,0.2,5,0.5,0.0625,1.0,1,54.05151240827536,4.571722854367906,95.0
-1.0,0.2,5,0.5,0.25,1.0,1,23.255776912835888,-6.479281841815958,95.0
-1.0,0.2,5,0.8,-0.25,1.0,-1,21.96032185100512,6.330175137117248,521.5
-1.0,0.2,5,0.8,-0.125,1.0,-1,23.60256229252741,-2.275053857864336,270.0
-1.0,0.2,5,0.8,-0.0625,-1.0,-1,15.866013427966191,-16.892230101310343,564.0
-1.0,0.2,5,0.8,-0.0625,1.0,-1,47.788992528252805,-1.0140243101249808,212.0
